address,living_area,plot_size,price,rooms,url
Le Mairekade 76 1013 CD Amsterdam,78,,"€ 425,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86444392-le-mairekade-76/?navigateSource=resultlist
Wilhelminastraat 153 2 1054 WC Amsterdam,49,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86443539-wilhelminastraat-153-2/?navigateSource=resultlist
Zeeburgerkade 694 1019 HS Amsterdam,80,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40088586-zeeburgerkade-694/?navigateSource=resultlist
Lange Leidsedwarsstraat 101 C 1017 NJ Amsterdam,28,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86441000-lange-leidsedwarsstraat-101-c/?navigateSource=resultlist
Van Nijenrodeweg 837 1082 JM Amsterdam,36,,"€ 200,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40086279-van-nijenrodeweg-837/?navigateSource=resultlist
Meeuwenlaan 149 B 1021 JB Amsterdam,45,,"€ 250,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40085691-meeuwenlaan-149-b/?navigateSource=resultlist
Nieuwevaart 205 1018 ZN Amsterdam,60,,"€ 335,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40073262-nieuwevaart-205/?navigateSource=resultlist
Hasebroekstraat 18 Hs 1053 CT Amsterdam,107,,"€ 725,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40071448-hasebroekstraat-18-hs/?navigateSource=resultlist
Lootsstraat 16 Hs 1053 NX Amsterdam,51,,"€ 289,016 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40078585-lootsstraat-16-hs/?navigateSource=resultlist
Aurikelstraat 43 1032 AR Amsterdam,74,,"€ 285,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40077936-aurikelstraat-43/?navigateSource=resultlist
Langswater 48 1069 TR Amsterdam,62,,"€ 225,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40077576-langswater-48/?navigateSource=resultlist
Langswater 571 1069 EE Amsterdam,62,,"€ 195,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076134-langswater-571/?navigateSource=resultlist
Bankastraat 48 -I 1094 EG Amsterdam,55,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076030-bankastraat-48-i/?navigateSource=resultlist
Gerrit Mannourystraat 96 1062 LC Amsterdam,89,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076885-gerrit-mannourystraat-96/?navigateSource=resultlist
Derde Helmersstraat 5 1 1054 AZ Amsterdam,57,,"€ 450,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86430401-derde-helmersstraat-5-1/?navigateSource=resultlist
Rutherfordstraat 7 I 1098 TM Amsterdam,69,,"€ 360,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076719-rutherfordstraat-7-i/?navigateSource=resultlist
Reigerweg 4 1021 HC Amsterdam,65,,"€ 285,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40064718-reigerweg-4/?navigateSource=resultlist
Wittgensteinlaan 144 1062 KC Amsterdam,93,,"€ 425,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40063774-wittgensteinlaan-144/?navigateSource=resultlist
Trouringhstraat 30 -II 1055 HB Amsterdam,60,,"€ 300,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40063518-trouringhstraat-30-ii/?navigateSource=resultlist
Tweede Oosterparkstraat 138 1092 BP Amsterdam,101,,"€ 699,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40062977-tweede-oosterparkstraat-138/?navigateSource=resultlist
Stadionplein 19 2 1076 CG Amsterdam,62,,"€ 425,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86421475-stadionplein-19-2/?navigateSource=resultlist
Reizigersweg 121 1033 ZN Amsterdam,69,,"€ 225,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40056541-reizigersweg-121/?navigateSource=resultlist
Ten Katestraat 43 II 1053 BX Amsterdam,45,,"€ 285,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40923376-ten-katestraat-43-ii/?navigateSource=resultlist
Amerbos 296 1025 ZV Amsterdam,79,,"€ 269,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86387184-amerbos-296/?navigateSource=resultlist
Carnapstraat 163 1062 KZ Amsterdam,90,,"€ 409,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40928302-carnapstraat-163/?navigateSource=resultlist
Kwintsheulstraat 90 1062 ED Amsterdam,104,,"€ 450,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40928055-kwintsheulstraat-90/?navigateSource=resultlist
Osdorper Ban 739 1069 GA Amsterdam,93,,"€ 319,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40918871-osdorper-ban-739/?navigateSource=resultlist
Sloterkade 160 1059 EB Amsterdam,71,,"€ 350,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86370701-sloterkade-160/?navigateSource=resultlist
De Egmondenstraat 151 1024 SE Amsterdam,63,,"€ 250,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40915067-de-egmondenstraat-151/?navigateSource=resultlist
Jan van Galenstraat 68 III+IV 1056 CC Amsterdam,96,,"€ 570,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40904606-jan-van-galenstraat-68-iii-iv/?navigateSource=resultlist
Waterkeringweg 121 1051 NZ Amsterdam,101,,"€ 479,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86363453-waterkeringweg-121/?navigateSource=resultlist
Meer en Vaart 72 B 1068 ZZ Amsterdam,127,,"€ 400,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40907237-meer-en-vaart-72-b/?navigateSource=resultlist
Jan van Zutphenstraat 163 1069 RR Amsterdam,70,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40993098-jan-van-zutphenstraat-163/?navigateSource=resultlist
Marskramerstraat 128 1033 WG Amsterdam,190,,"€ 450,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40992270-marskramerstraat-128/?navigateSource=resultlist
Dalsteindreef 156 1102 WX Amsterdam,60,,"€ 190,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40992961-dalsteindreef-156/?navigateSource=resultlist
Westerdok 514 1013 BH Amsterdam,68,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40999613-westerdok-514/?navigateSource=resultlist
Stadhouderskade 73 1 1072 AE Amsterdam,143,,"€ 1,000,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40998157-stadhouderskade-73-1/?navigateSource=resultlist
Landzicht 15 1068 ZV Amsterdam,126,,"€ 350,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40841752-landzicht-15/?navigateSource=resultlist
Overvoorde 17 1082 GA Amsterdam,67,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40840036-overvoorde-17/?navigateSource=resultlist
Klinkerweg 8 1033 PM Amsterdam,75,,"€ 250,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40827277-klinkerweg-8/?navigateSource=resultlist
Admiraal De Ruijterweg 473 1 1055 MH Amsterdam,63,,"€ 340,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86464956-admiraal-de-ruijterweg-473-1/?navigateSource=resultlist
Bramzeilhof 50 1034 LH Amsterdam,93,,"€ 235,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40009207-bramzeilhof-50/?navigateSource=resultlist
Wijnand Nuijenstraat 71 1061 WB Amsterdam,89,,"€ 370,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40009732-wijnand-nuijenstraat-71/?navigateSource=resultlist
Geuzenkade 90 3 1056 KP Amsterdam,56,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86462633-geuzenkade-90-3/?navigateSource=resultlist
Silodam 1013 AW Amsterdam,,,"€ 22,500 k.k.",,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-40005099-silodam/?navigateSource=resultlist
Kinkerstraat 87 3 1053 DH Amsterdam,26,,"€ 220,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40005996-kinkerstraat-87-3/?navigateSource=resultlist
Teniersstraat 5 2 1071 DX Amsterdam,171,,"€ 1,499,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40093198-teniersstraat-5-2/?navigateSource=resultlist
Marathonweg 9 I 1076 SW Amsterdam,41,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40093669-marathonweg-9-i/?navigateSource=resultlist
Herengracht 68 F 1015 BR Amsterdam,102,,"€ 795,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40093524-herengracht-68-f/?navigateSource=resultlist
Grubbehoeve 432 1103 GZ Amsterdam,60,,"€ 174,500 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86456808-grubbehoeve-432/?navigateSource=resultlist
Rozengracht 92 II 1016 NG Amsterdam,69,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40092749-rozengracht-92-ii/?navigateSource=resultlist
Koopvaardersplantsoen 21 B 1034 KE Amsterdam,120,,"€ 485,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40090592-koopvaardersplantsoen-21-b/?navigateSource=resultlist
Albert Cuypstraat 99 2 1072 CR Amsterdam,39,,"€ 295,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86454136-albert-cuypstraat-99-2/?navigateSource=resultlist
Palmgracht 15 3 1015 HJ Amsterdam,56,,"€ 375,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40097261-palmgracht-15-3/?navigateSource=resultlist
De Lairessestraat 90 /III-IV 1071 PJ Amsterdam,400,,"€ 3,400,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/appartement-40097752-de-lairessestraat-90-iii-iv/?navigateSource=resultlist
IJburglaan 1430 1087 KG Amsterdam,116,,"€ 400,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86451372-ijburglaan-1430/?navigateSource=resultlist
Zaagmolenstraat 16 II 1052 HD Amsterdam,46,,"€ 280,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40095510-zaagmolenstraat-16-ii/?navigateSource=resultlist
Watteaustraat 15 2 1077 ZJ Amsterdam,75,,"€ 530,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40084075-watteaustraat-15-2/?navigateSource=resultlist
Willemsparkweg 219 hs 1071 HC Amsterdam,139,,"€ 1,300,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40083433-willemsparkweg-219-hs/?navigateSource=resultlist
Jan Pieter Heijestraat 145 II 1054 MG Amsterdam,58,,"€ 375,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86446743-jan-pieter-heijestraat-145-ii/?navigateSource=resultlist
Rozengracht 231 3+4+5 1016 NA Amsterdam,111,,"€ 750,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40081635-rozengracht-231-3-4-5/?navigateSource=resultlist
Hilversumstraat 59 1024 JV Amsterdam,76,,"€ 262,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86445196-hilversumstraat-59/?navigateSource=resultlist
Hillegomstraat 42 II 1058 LT Amsterdam,146,,"€ 750,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40080619-hillegomstraat-42-ii/?navigateSource=resultlist
Oude Looiersstraat 33 -I 1016 VG Amsterdam,116,,"€ 950,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40080557-oude-looiersstraat-33-i/?navigateSource=resultlist
Jisperveldstraat 584 1024 BC Amsterdam,85,,"€ 235,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86444023-jisperveldstraat-584/?navigateSource=resultlist
Esplanade de Meer 101 1098 WJ Amsterdam,83,,"€ 375,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40089577-esplanade-de-meer-101/?navigateSource=resultlist
Gustav Mahlerplein 153 1082 MS Amsterdam,112,,"€ 800,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40088351-gustav-mahlerplein-153/?navigateSource=resultlist
Pieter Calandlaan 256 A 1069 KW Amsterdam,104,,"€ 397,500 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86442469-pieter-calandlaan-256-a/?navigateSource=resultlist
Van Hogendorpstraat 146 III 1051 BW Amsterdam,89,,"€ 565,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40088897-van-hogendorpstraat-146-iii/?navigateSource=resultlist
Haarlemmerplein 12 A+LIFT 1013 HS Amsterdam,109,,"€ 649,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40088885-haarlemmerplein-12-a-lift/?navigateSource=resultlist
Nieuwe Osdorpergracht 578 1068 HV Amsterdam,71,,"€ 299,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40087893-nieuwe-osdorpergracht-578/?navigateSource=resultlist
Schippersstraat 11 - 1 1011 AZ Amsterdam,87,,"€ 550,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40087446-schippersstraat-11-1/?navigateSource=resultlist
Chestertonlaan 66 1102 XZ Amsterdam,41,,"€ 174,500 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86441033-chestertonlaan-66/?navigateSource=resultlist
Spuistraat 248 B 1012 VW Amsterdam,75,,"€ 499,799 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86441028-spuistraat-248-b/?navigateSource=resultlist
IJsselmeerstraat 81 A 1024 ML Amsterdam,121,,"€ 451,000 v.o.n.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40086583-ijsselmeerstraat-81-a/?navigateSource=resultlist
IJsselmeerstraat 67 A 1024 ML Amsterdam,130,,"€ 451,000 v.o.n.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40086422-ijsselmeerstraat-67-a/?navigateSource=resultlist
IJsselmeerstraat 65 B 1024 ML Amsterdam,116,,"€ 441,000 v.o.n.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40085247-ijsselmeerstraat-65-b/?navigateSource=resultlist
Retiefstraat 10 E 1092 XC Amsterdam,55,,"€ 275,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40073024-retiefstraat-10-e/?navigateSource=resultlist
Retiefstraat 10 B 1092 XC Amsterdam,65,,"€ 375,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40073023-retiefstraat-10-b/?navigateSource=resultlist
Retiefstraat 6 A 1092 XC Amsterdam,57,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40073018-retiefstraat-6-a/?navigateSource=resultlist
Prinsengracht 504 c 1017 KH Amsterdam,88,,"€ 675,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40073085-prinsengracht-504-c/?navigateSource=resultlist
Pieter Cornelisz. Hooftstraat 35 lll 1071 BM Amsterdam,116,,"€ 900,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86433657-pieter-cornelisz-hooftstraat-35-lll/?navigateSource=resultlist
Des Présstraat 4 bov 1075 NX Amsterdam,145,,"€ 1,100,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40079976-des-presstraat-4-bov/?navigateSource=resultlist
Amstelveenseweg 724 c 1081 JK Amsterdam,160,,"€ 995,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86427241-amstelveenseweg-724-c/?navigateSource=resultlist
Nieuwpoortstraat 94 B15 1055 RZ Amsterdam,49,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40069071-nieuwpoortstraat-94-b15/?navigateSource=resultlist
Nieuwe Jonkerstraat 64 1011 CM Amsterdam,115,,"€ 799,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40051767-nieuwe-jonkerstraat-64/?navigateSource=resultlist
Valeriusstraat 196 1075 GJ Amsterdam,127,,"€ 1,400,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40050735-valeriusstraat-196/?navigateSource=resultlist
De Lairessestraat 142 G 1075 HL Amsterdam,173,,"€ 2,250,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40058656-de-lairessestraat-142-g/?navigateSource=resultlist
Keizersgracht 155 2 1015 CL Amsterdam,252,,"€ 2,595,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-86308706-keizersgracht-155-2/?navigateSource=resultlist
Apollolaan 193 B 1077 AW Amsterdam,72,,"€ 625,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-40923031-apollolaan-193-b/?navigateSource=resultlist
Kuilsenhofweg 69 1104 PJ Amsterdam,82,,"€ 288,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86384555-kuilsenhofweg-69/?navigateSource=resultlist
Bentinckstraat 33 1051 GD Amsterdam,160,,"€ 795,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/appartement-40974794-bentinckstraat-33/?navigateSource=resultlist
Breughelstraat 8 - B 1077 LC Amsterdam,192,,"€ 1,150,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/appartement-40849333-breughelstraat-8-b/?navigateSource=resultlist
Keizersgracht 682 C 1017 ET Amsterdam,68,,"€ 775,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86202008-keizersgracht-682-c/?navigateSource=resultlist
Lauriergracht 47 G 1016 RG Amsterdam,60,,"€ 459,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40824932-lauriergracht-47-g/?navigateSource=resultlist
Lauriergracht 47 F 1016 RG Amsterdam,337,,"€ 2,995,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40824938-lauriergracht-47-f/?navigateSource=resultlist
Lauriergracht 47 F-G 1016 RG Amsterdam,411,,"€ 3,450,000 k.k.",8,https://www.funda.nl/en/koop/amsterdam/appartement-40824933-lauriergracht-47-f-g/?navigateSource=resultlist
Pieter de Hoochstraat 11 C1 1071 ED Amsterdam,239,,"€ 3,435,000 v.o.n.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40800668-pieter-de-hoochstraat-11-c1/?navigateSource=resultlist
Zanddwarsstraat 1 boven 1011 HM Amsterdam,200,,"€ 1,395,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/appartement-40806252-zanddwarsstraat-1-boven/?navigateSource=resultlist
Jan den Haenstraat 8 E (HS) 1055 WD Amsterdam,115,,"€ 550,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40894728-jan-den-haenstraat-8-e-hs/?navigateSource=resultlist
Haparandaweg 762 1013 BD Amsterdam,43,,"€ 325,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-86249691-haparandaweg-762/?navigateSource=resultlist
Prins Hendriklaan 34 II 1075 BD Amsterdam,177,,"€ 1,500,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40872319-prins-hendriklaan-34-ii/?navigateSource=resultlist
H. Gerhardstraat 72 1069 TD Amsterdam,115,,"€ 425,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86226464-h-gerhardstraat-72/?navigateSource=resultlist
Prins Hendrikkade 78 K 1012 AE Amsterdam,73,,"€ 465,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-86225984-prins-hendrikkade-78-k/?navigateSource=resultlist
Andreasplein 86 1058 GD Amsterdam,126,,"€ 850,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-86189061-andreasplein-86/?navigateSource=resultlist
Singel 469 E 1012 WP Amsterdam,90,,"€ 895,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40714772-singel-469-e/?navigateSource=resultlist
Revaleiland 1014 ZG Amsterdam,270,,"€ 1,175,075 v.o.n.",7,https://www.funda.nl/en/koop/amsterdam/appartement-40591576-revaleiland/?navigateSource=resultlist
Stadhouderskade 21 E 1054 ES Amsterdam,142,,"€ 899,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40470128-stadhouderskade-21-e/?navigateSource=resultlist
Cornelis Vriendtstraat 37 1067 AT Amsterdam,83,83,"€ 295,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40069932-cornelis-vriendtstraat-37/?navigateSource=resultlist
Ottho Heldringstraat 7 S 1066 AZ Amsterdam,149,,"€ 650,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40916556-ottho-heldringstraat-7-s/?navigateSource=resultlist
Monte Adi 17 1060 NZ Amsterdam,103,169,"€ 399,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/huis-40908275-monte-adi-17/?navigateSource=resultlist
Kraaienplein 4 1021 EG Amsterdam,232,80,"€ 800,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/huis-40822141-kraaienplein-4/?navigateSource=resultlist
Fijnje van Salverdastraat 5 2 1065 EA Amsterdam,75,,"€ 299,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40671931-fijnje-van-salverdastraat-5-2/?navigateSource=resultlist
Krommeniestraat 2 A 1013 WN Amsterdam,142,,"€ 775,520 v.o.n.",5,https://www.funda.nl/en/koop/amsterdam/huis-40008019-krommeniestraat-2-a/?navigateSource=resultlist
Kadoelenweg 166 1035 NL Amsterdam,245,565,"€ 1,295,000 v.o.n.",7,https://www.funda.nl/en/koop/amsterdam/huis-86451164-kadoelenweg-166/?navigateSource=resultlist
Bachstraat 11 1077 GD Amsterdam,380,157,"€ 3,200,000 k.k.",9,https://www.funda.nl/en/koop/amsterdam/huis-40072763-bachstraat-11/?navigateSource=resultlist
Oudezijds Voorburgwal 12 1012 GD Amsterdam,157,38,"€ 995,000 k.k.",7,https://www.funda.nl/en/koop/amsterdam/huis-40064743-oudezijds-voorburgwal-12/?navigateSource=resultlist
Durgerdammerdijk 1012 D 1026 CR Amsterdam,100,124,"€ 395,000 v.o.n.",3,https://www.funda.nl/en/koop/amsterdam/huis-86416655-durgerdammerdijk-1012-d/?navigateSource=resultlist
Binnenkant 10 1011 BG Amsterdam,50,,"€ 360,000 v.o.n.",4,https://www.funda.nl/en/koop/amsterdam/huis-86380650-binnenkant-10/?navigateSource=resultlist
Westermarkt 17 1016 DJ Amsterdam,403,137,"€ 2,000,000 k.k.",14,https://www.funda.nl/en/koop/amsterdam/huis-40991471-westermarkt-17/?navigateSource=resultlist
Wilhelminastraat 130 1054 WP Amsterdam,282,118,"€ 1,995,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/huis-40997514-wilhelminastraat-130/?navigateSource=resultlist
Wilhelminastraat 129 1054 WB Amsterdam,287,126,"€ 1,995,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/huis-40997442-wilhelminastraat-129/?navigateSource=resultlist
Henri Polaklaan 5 1018 CP Amsterdam,370,224,"€ 2,300,000 k.k.",11,https://www.funda.nl/en/koop/amsterdam/huis-40843893-henri-polaklaan-5/?navigateSource=resultlist
Surinamekade 5 D* 1019 BH Amsterdam,320,100,"€ 1,450,000 v.o.n.",11,https://www.funda.nl/en/koop/amsterdam/huis-86286195-surinamekade-5-d/?navigateSource=resultlist
Groenburgwal 69 1011 HT Amsterdam,397,,"€ 3,250,000 k.k.",10,https://www.funda.nl/en/koop/amsterdam/huis-40806852-groenburgwal-69/?navigateSource=resultlist
Narva-eiland 1013 Amsterdam,202,,"€ 1,131,408 v.o.n.",8,https://www.funda.nl/en/koop/amsterdam/huis-40464333-narva-eiland/?navigateSource=resultlist
Jekerstraat 110 2 1078 MJ Amsterdam,79,,"€ 450,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/appartement-40921631-jekerstraat-110-2/?navigateSource=resultlist
Osdorperweg 824 B 1067 TC Amsterdam,160,207,"€ 549,000 k.k.",6,https://www.funda.nl/en/koop/amsterdam/huis-40829865-osdorperweg-824-b/?navigateSource=resultlist
Badhuiskade 41 1031 KV Amsterdam,105,,"€ 519,053 v.o.n.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40422233-badhuiskade-41/?navigateSource=resultlist
Spaarndammerstraat 45 1A 1013 ST Amsterdam,29,,"€ 219,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-86455765-spaarndammerstraat-45-1a/?navigateSource=resultlist
Orteliusstraat 286 2 1056 PN Amsterdam,87,,"€ 399,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40099566-orteliusstraat-286-2/?navigateSource=resultlist
Hoofdweg 447 II 1056 CW Amsterdam,49,,"€ 275,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40082877-hoofdweg-447-ii/?navigateSource=resultlist
Marie Heinekenplein 510 1072 ML Amsterdam,77,,"€ 575,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86442936-marie-heinekenplein-510/?navigateSource=resultlist
Filips van Almondestraat 11 -I 1057 ZR Amsterdam,47,,"€ 285,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40086630-filips-van-almondestraat-11-i/?navigateSource=resultlist
Haarlemmerweg 137 II 1051 KX Amsterdam,50,,"€ 300,000 k.k.",2,https://www.funda.nl/en/koop/amsterdam/appartement-40071141-haarlemmerweg-137-ii/?navigateSource=resultlist
Derde Helmersstraat 35 III 1054 BB Amsterdam,123,,"€ 775,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40070228-derde-helmersstraat-35-iii/?navigateSource=resultlist
Ibrahim Moustafapad 11 1034 WD Amsterdam,93,,"€ 299,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40070053-ibrahim-moustafapad-11/?navigateSource=resultlist
Beethovenstraat 137 -II 1077 JB Amsterdam,112,,"€ 599,000 k.k.",5,https://www.funda.nl/en/koop/amsterdam/appartement-40078545-beethovenstraat-137-ii/?navigateSource=resultlist
Jodenbreestraat 138 B 1011 NS Amsterdam,67,,"€ 350,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40076559-jodenbreestraat-138-b/?navigateSource=resultlist
KNSM-laan 691 1019 LH Amsterdam,106,,"€ 450,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40075263-knsm-laan-691/?navigateSource=resultlist
De Wittenkade 23 II-A 1052 AA Amsterdam,31,,"€ 239,000 k.k.",1,https://www.funda.nl/en/koop/amsterdam/appartement-86439795-de-wittenkade-23-ii-a/?navigateSource=resultlist
Lange Leidsedwarsstraat 62 E 1017 NM Amsterdam,47,,"€ 325,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-40075802-lange-leidsedwarsstraat-62-e/?navigateSource=resultlist
Jephtastraat 67 II 1055 JS Amsterdam,81,,"€ 250,000 k.k.",4,https://www.funda.nl/en/koop/amsterdam/appartement-40060318-jephtastraat-67-ii/?navigateSource=resultlist
Marnixstraat 99 B 1015 VG Amsterdam,60,,"€ 495,000 k.k.",3,https://www.funda.nl/en/koop/amsterdam/appartement-86423575-marnixstraat-99-b/?navigateSource=resultlist
